Date,Hour,PJM_Load
02/13/00,400,27465

02/13/00,500,27534

02/13/00,600,27960

02/13/00,700,28921

02/13/00,800,29731

02/13/00,900,31095

02/13/00,1000,31756

02/13/00,1100,32076

02/13/00,1200,31886

02/13/00,1300,31522

02/13/00,1400,31085

02/13/00,1500,30825

02/13/00,1600,30725

02/13/00,1700,31585

02/13/00,1800,33371

02/13/00,1900,34560

02/13/00,2000,34160

02/13/00,2100,33570

02/13/00,2200,32184

02/13/00,2300,30068

02/13/00,2400,27926

02/12/00,100,26546

02/12/00,200,26058

02/12/00,300,25827

02/12/00,400,25775

02/12/00,500,26041

02/12/00,600,26894

02/12/00,700,28604

02/12/00,800,30071

02/12/00,900,32068

02/12/00,1000,33530

02/12/00,1100,33899

02/12/00,1200,33365

02/12/00,1300,32397

02/12/00,1400,31726

02/12/00,1500,30879

02/12/00,1600,30466

02/12/00,1700,30748

02/12/00,1800,32294

02/12/00,1900,34397

02/12/00,2000,34260
02/12/00,2100,33546

02/12/00,2200,32857

02/12/00,2300,31637

02/12/00,2400,29861

02/11/00,100,25855

02/11/00,200,25094

02/11/00,300,24712

02/11/00,400,24589

02/11/00,500,25087

02/11/00,600,27001

02/11/00,700,30915

02/11/00,800,33224

02/11/00,900,33588

02/11/00,1000,33519

02/11/00,1100,33525

02/11/00,1200,33138

02/11/00,1300,32621

02/11/00,1400,32147

02/11/00,1500,31589

02/11/00,1600,31086

02/11/00,1700,31526

02/11/00,1800,32905

02/11/00,1900,34471

02/11/00,2000,34048

02/11/00,2100,33204

02/11/00,2200,32241

02/11/00,2300,30558

02/11/00,2400,28556

02/10/00,100,27262

02/10/00,200,26511

02/10/00,300,26033

02/10/00,400,26376

02/10/00,500,27103

02/10/00,600,29330

02/10/00,700,33501

02/10/00,800,35715

02/10/00,900,35105

02/10/00,1000,34048

02/10/00,1100,33177

02/10/00,1200,32721

02/10/00,1300,31993

02/10/00,1400,31539

02/10/00,1500,31162

02/10/00,1600,30995

02/10/00,1700,31777

02/10/00,1800,33673

02/10/00,1900,35297

02/10/00,2000,34903

02/10/00,2100,34230

02/10/00,2200,32514

02/10/00,2300,30183

02/10/00,2400,27838

02/09/00,100,29946

02/09/00,200,29370

02/09/00,300,29347

02/09/00,400,29515

02/09/00,500,30150

02/09/00,600,32530

02/09/00,700,36480

02/09/00,800,38194

02/09/00,900,37929

02/09/00,1000,36673

02/09/00,1100,35449

02/09/00,1200,34901

02/09/00,1300,33867

02/09/00,1400,33127

02/09/00,1500,32450

02/09/00,1600,31904

02/09/00,1700,32346

02/09/00,1800,34216

02/09/00,1900,36289

02/09/00,2000,35975

02/09/00,2100,35290

02/09/00,2200,34009

02/09/00,2300,31598

02/09/00,2400,29021

02/08/00,100,27868

02/08/00,200,27286

02/08/00,300,27164

02/08/00,400,27524

02/08/00,500,28392

02/08/00,600,30628

02/08/00,700,35106

02/08/00,800,37276

02/08/00,900,37297

02/08/00,1000,36182

02/08/00,1100,35729

02/08/00,1200,35050

02/08/00,1300,34400

02/08/00,1400,33789

02/08/00,1500,33172

02/08/00,1600,33091

02/08/00,1700,33754

02/08/00,1800,36257

02/08/00,1900,38480

02/08/00,2000,38421

02/08/00,2100,37765

02/08/00,2200,36520

02/08/00,2300,33986

02/08/00,2400,31625

02/07/00,100,27123

02/07/00,200,26513

02/07/00,300,26309

02/07/00,400,26494

02/07/00,500,27151

02/07/00,600,29278

02/07/00,700,33354

02/07/00,800,35797

02/07/00,900,35678

02/07/00,1000,34962

02/07/00,1100,34473

02/07/00,1200,34008

02/07/00,1300,33218

02/07/00,1400,33091

02/07/00,1500,32777

02/07/00,1600,32435

02/07/00,1700,33352

02/07/00,1800,35456

02/07/00,1900,37077

02/07/00,2000,36614

02/07/00,2100,35907

02/07/00,2200,34304

02/07/00,2300,31865

02/07/00,2400,29655

02/06/00,100,27634

02/06/00,200,26754

02/06/00,300,26314

02/06/00,400,26110

02/06/00,500,26196

02/06/00,600,26788

02/06/00,700,27799

02/06/00,800,29011

02/06/00,900,29742

02/06/00,1000,30267

02/06/00,1100,30225

02/06/00,1200,30028

02/06/00,1300,29656

02/06/00,1400,28974

02/06/00,1500,28253

02/06/00,1600,28228

02/06/00,1700,29197

02/06/00,1800,31722

02/06/00,1900,34035

02/06/00,2000,34100

02/06/00,2100,33770
02/06/00,2200,32521

02/06/00,2300,30652

02/06/00,2400,28561

02/05/00,100,28208

02/05/00,200,27231

02/05/00,300,26748

02/05/00,400,26584

02/05/00,500,26791

02/05/00,600,27553

02/05/00,700,29021

02/05/00,800,30275

02/05/00,900,31914

02/05/00,1000,32652

02/05/00,1100,32921

02/05/00,1200,32458

02/05/00,1300,31315

02/05/00,1400,30524

02/05/00,1500,29834

02/05/00,1600,29359

02/05/00,1700,29924

02/05/00,1800,32294

02/05/00,1900,34392

02/05/00,2000,33969

02/05/00,2100,33360

02/05/00,2200,32400

02/05/00,2300,30911

02/05/00,2400,29328

02/04/00,100,29082

02/04/00,200,28413

02/04/00,300,28000

02/04/00,400,27932

02/04/00,500,28396

02/04/00,600,30449

02/04/00,700,34294

02/04/00,800,36500

02/04/00,900,36782

02/04/00,1000,36703

02/04/00,1100,36595

02/04/00,1200,36323

02/04/00,1300,35492

02/04/00,1400,34907

02/04/00,1500,34507

02/04/00,1600,34168

02/04/00,1700,34618

02/04/00,1800,36411

02/04/00,1900,37361

02/04/00,2000,36452

02/04/00,2100,35535

02/04/00,2200,34167

02/04/00,2300,32227

02/04/00,2400,30218

02/03/00,100,30881

02/03/00,200,30075

02/03/00,300,29986

02/03/00,400,29986

02/03/00,500,30778

02/03/00,600,32713

02/03/00,700,36616

02/03/00,800,38818

02/03/00,900,38513

02/03/00,1000,38017

02/03/00,1100,37474

02/03/00,1200,36970

02/03/00,1300,36455

02/03/00,1400,36325

02/03/00,1500,35908

02/03/00,1600,35754

02/03/00,1700,36604

02/03/00,1800,38356

02/03/00,1900,39303

02/03/00,2000,38847

02/03/00,2100,37894

02/03/00,2200,36081

02/03/00,2300,33714

02/03/00,2400,31328

02/02/00,100,29659

02/02/00,200,29141

02/02/00,300,28971

02/02/00,400,29108

02/02/00,500,29852

02/02/00,600,31900

02/02/00,700,36020

02/02/00,800,38045

02/02/00,900,37954

02/02/00,1000,37509

02/02/00,1100,37184

02/02/00,1200,36866

02/02/00,1300,36229

02/02/00,1400,35839

02/02/00,1500,35251

02/02/00,1600,35037

02/02/00,1700,35804

02/02/00,1800,38072

02/02/00,1900,39998

02/02/00,2000,39640

02/02/00,2100,38902

02/02/00,2200,37600

02/02/00,2300,34987

02/02/00,2400,32855

02/01/00,100,29386

02/01/00,200,28672

02/01/00,300,28460

02/01/00,400,28552

02/01/00,500,29136

02/01/00,600,31511

02/01/00,700,35178

02/01/00,800,37392

02/01/00,900,37423
02/01/00,1000,36638

02/01/00,1100,36032

02/01/00,1200,35228

02/01/00,1300,34857

02/01/00,1400,34777

02/01/00,1500,34466

02/01/00,1600,34476

02/01/00,1700,35260

02/01/00,1800,37526

02/01/00,1900,38968

02/01/00,2000,38309

02/01/00,2100,37697

02/01/00,2200,36414

02/01/00,2300,33954

02/01/00,2400,31737

01/31/00,100,28064

01/31/00,200,27283

01/31/00,300,27194

01/31/00,400,27326

01/31/00,500,27985

01/31/00,600,29688

01/31/00,700,32568

01/31/00,800,34715

01/31/00,900,35710

01/31/00,1000,36423

01/31/00,1100,36227

01/31/00,1200,36093

01/31/00,1300,35578

01/31/00,1400,35347

01/31/00,1500,34957

01/31/00,1600,34581

01/31/00,1700,35046

01/31/00,1800,37492

01/31/00,1900,39195

01/31/00,2000,38771

01/31/00,2100,37871

01/31/00,2200,36200

01/31/00,2300,33544

01/31/00,2400,31188

01/30/00,100,30670

01/30/00,200,29759

01/30/00,300,29306

01/30/00,400,29185

01/30/00,500,29145

01/30/00,600,29479

01/30/00,700,30331

01/30/00,800,31074

01/30/00,900,32573

01/30/00,1000,33534

01/30/00,1100,33796

01/30/00,1200,33530

01/30/00,1300,33215

01/30/00,1400,33221

01/30/00,1500,33026

01/30/00,1600,33504

01/30/00,1700,34394

01/30/00,1800,35934

01/30/00,1900,36386

01/30/00,2000,35449

01/30/00,2100,34664

01/30/00,2200,33289

01/30/00,2300,31930

01/30/00,2400,29917

01/29/00,100,32369

01/29/00,200,31306

01/29/00,300,30842

01/29/00,400,30692

01/29/00,500,31020

01/29/00,600,31808

01/29/00,700,33364

01/29/00,800,34673

01/29/00,900,35864

01/29/00,1000,35891

01/29/00,1100,35443

01/29/00,1200,34467

01/29/00,1300,33170

01/29/00,1400,32008

01/29/00,1500,31080

01/29/00,1600,30479

01/29/00,1700,31001

01/29/00,1800,33748

01/29/00,1900,35622

01/29/00,2000,35664

01/29/00,2100,35301

01/29/00,2200,34669

01/29/00,2300,33535

01/29/00,2400,32036

01/28/00,100,34337

01/28/00,200,33479

01/28/00,300,33157

01/28/00,400,33292

01/28/00,500,33871

01/28/00,600,35878

01/28/00,700,39318

01/28/00,800,41673

01/28/00,900,41607

01/28/00,1000,40743

01/28/00,1100,40087

01/28/00,1200,39370

01/28/00,1300,38184

01/28/00,1400,37621

01/28/00,1500,37016

01/28/00,1600,36557

01/28/00,1700,36958

01/28/00,1800,39478

01/28/00,1900,40733

01/28/00,2000,40047

01/28/00,2100,39269

01/28/00,2200,38058

01/28/00,2300,36167

01/28/00,2400,33856

01/27/00,100,30870

01/27/00,200,30087

01/27/00,300,30077

01/27/00,400,30295

01/27/00,500,31124

01/27/00,600,33454

01/27/00,700,36937

01/27/00,800,39477

01/27/00,900,40005

01/27/00,1000,39454

01/27/00,1100,39176

01/27/00,1200,38852

01/27/00,1300,38336

01/27/00,1400,38104

01/27/00,1500,37695

01/27/00,1600,37663

01/27/00,1700,38595

01/27/00,1800,41467

01/27/00,1900,43116

01/27/00,2000,42569

01/27/00,2100,41598

01/27/00,2200,40683

01/27/00,2300,38395

01/27/00,2400,35985

01/26/00,100,30017

01/26/00,200,29033

01/26/00,300,29008

01/26/00,400,29157

01/26/00,500,29560

01/26/00,600,30987

01/26/00,700,33667

01/26/00,800,35459

01/26/00,900,36476

01/26/00,1000,36428

01/26/00,1100,36295

01/26/00,1300,35443

01/26/00,1400,34992

01/26/00,1500,34594

01/26/00,1600,34501

01/26/00,1700,35423

01/26/00,1800,38270

01/26/00,1900,39534

01/26/00,2000,39356
01/26/00,2100,38423

01/26/00,2200,36984

01/26/00,2300,34537

01/26/00,2400,32324

01/25/00,100,28903

01/25/00,200,28053

01/25/00,300,27874

01/25/00,400,28097

01/25/00,500,28944

01/25/00,600,31164

01/25/00,700,34393

01/25/00,800,36114

01/25/00,900,36771

01/25/00,1000,37379

01/25/00,1100,37757

01/25/00,1200,37586

01/25/00,1300,37243

01/25/00,1400,36999

01/25/00,1500,36420

01/25/00,1600,36102

01/25/00,1700,36613

01/25/00,1800,39147

01/25/00,1900,39754

01/25/00,2000,38850

01/25/00,2100,37636

01/25/00,2200,35970

01/25/00,2300,34069

01/25/00,2400,31854

01/24/00,100,28698

01/24/00,200,27950

01/24/00,300,27714

01/24/00,400,27743

01/24/00,500,28354

01/24/00,600,30235

01/24/00,700,34013

01/24/00,800,36811

01/24/00,900,37057

01/24/00,1000,37196

01/24/00,1100,36676

01/24/00,1200,36084

01/24/00,1300,34970

01/24/00,1400,34299

01/24/00,1500,33829

01/24/00,1600,33748

01/24/00,1700,34660

01/24/00,1800,37574

01/24/00,1900,38433

01/24/00,2000,38007

01/24/00,2100,37250

01/24/00,2200,35927

01/24/00,2300,33260

01/24/00,2400,31017

01/23/00,100,30923

01/23/00,200,29701

01/23/00,300,28993

01/23/00,400,28819

01/23/00,500,28842

01/23/00,600,29265

01/23/00,700,30174

01/23/00,800,31098

01/23/00,900,32418

01/23/00,1000,34042

01/23/00,1100,34369

01/23/00,1200,34283

01/23/00,1300,34079

01/23/00,1400,33756

01/23/00,1500,33269

01/23/00,1600,33184

01/23/00,1700,34185

01/23/00,1800,36263

01/23/00,1900,37175

01/23/00,2000,36539
01/23/00,2100,35693

01/23/00,2200,34362

01/23/00,2300,32603

01/23/00,2400,30336

01/22/00,100,33944

01/22/00,200,32930

01/22/00,300,32595

01/22/00,400,32444

01/22/00,500,32612

01/22/00,600,33483

01/22/00,700,34808

01/22/00,800,36202

01/22/00,900,37281

01/22/00,1000,37800

01/22/00,1100,37760

01/22/00,1200,37098

01/22/00,1300,35924

01/22/00,1400,35044

01/22/00,1500,34314

01/22/00,1600,34032

01/22/00,1700,35079

01/22/00,1800,37640

01/22/00,1900,38348

01/22/00,2000,37802

01/22/00,2100,36956

01/22/00,2200,35806

01/22/00,2300,34264

01/22/00,2400,32497

01/21/00,100,30901

01/21/00,200,30363

01/21/00,300,30301

01/21/00,400,30631

01/21/00,500,31591

01/21/00,600,33505

01/21/00,700,36920

01/21/00,800,38855

01/21/00,900,40171

01/21/00,1000,40159

01/21/00,1100,39568

01/21/00,1200,39390

01/21/00,1300,39213

01/21/00,1400,39238

01/21/00,1500,38570

01/21/00,1600,38560

01/21/00,1700,39394

01/21/00,1800,41810

01/21/00,1900,42597

01/21/00,2000,41807

01/21/00,2100,41191

01/21/00,2200,39727

01/21/00,2300,37957

01/21/00,2400,35734

01/20/00,100,29485

01/20/00,200,28712

01/20/00,300,28172

01/20/00,400,28167

01/20/00,500,28761

01/20/00,600,30704

01/20/00,700,34146

01/20/00,800,36491

01/20/00,900,37092

01/20/00,1000,37190

01/20/00,1100,37797

01/20/00,1200,37539

01/20/00,1300,37198
01/20/00,1400,36952

01/20/00,1500,36539

01/20/00,1600,36337

01/20/00,1700,36809

01/20/00,1800,38978

01/20/00,1900,40329

01/20/00,2000,39545

01/20/00,2100,38519

01/20/00,2200,36805

01/20/00,2300,34323

01/20/00,2400,32332

01/19/00,100,32473

01/19/00,200,31548

01/19/00,300,31179

01/19/00,400,31009

01/19/00,500,31801

01/19/00,600,33728

01/19/00,700,37555

01/19/00,800,39569

01/19/00,900,39350

01/19/00,1000,38625

01/19/00,1100,37775

01/19/00,1200,37058

01/19/00,1300,36518

01/19/00,1400,36060

01/19/00,1500,35084

01/19/00,1600,35181

01/19/00,1700,35936

01/19/00,1800,38792

01/19/00,1900,39501

01/19/00,2000,39155

01/19/00,2100,38485

01/19/00,2200,37180

01/19/00,2300,34287

01/19/00,2400,31328

01/18/00,100,33634

01/18/00,200,32625

01/18/00,300,32514

01/18/00,400,32727

01/18/00,500,33157

01/18/00,600,35157

01/18/00,700,39451

01/18/00,800,42283

01/18/00,900,42219
01/18/00,1000,41141

01/18/00,1100,40527

01/18/00,1200,39917

01/18/00,1300,39587

01/18/00,1400,39602

01/18/00,1500,39308

01/18/00,1600,39301

01/18/00,1700,40215

01/18/00,1800,42365

01/18/00,1900,42716

01/18/00,2000,41966

01/18/00,2100,41136

01/18/00,2200,39670

01/18/00,2300,36878

01/18/00,2400,34397

01/17/00,100,28465

01/17/00,200,28204

01/17/00,300,28206

01/17/00,400,28703

01/17/00,500,29810

01/17/00,600,31969

01/17/00,700,34715

01/17/00,800,37290

01/17/00,900,38249

01/17/00,1000,39183

01/17/00,1100,39608

01/17/00,1200,39424

01/17/00,1300,38918

01/17/00,1400,38182

01/17/00,1500,37708

01/17/00,1600,37597

01/17/00,1700,38611

01/17/00,1800,41771

01/17/00,1900,42692

01/17/00,2000,42264
01/17/00,2100,41509

01/17/00,2200,39970

01/17/00,2300,37754

01/17/00,2400,34972

01/16/00,100,27519

01/16/00,200,26501

01/16/00,300,25761

01/16/00,400,25433

01/16/00,500,25334

01/16/00,600,25676

01/16/00,700,26329

01/16/00,800,27326

01/16/00,900,28524

01/16/00,1000,29526

01/16/00,1100,29566

01/16/00,1200,29240

01/16/00,1300,28600

01/16/00,1400,27833

01/16/00,1500,27444

01/16/00,1600,27112

01/16/00,1700,28147

01/16/00,1800,31385

01/16/00,1900,32570

01/16/00,2000,32579

01/16/00,2100,32419

01/16/00,2200,31729

01/16/00,2300,30606

01/16/00,2400,29561

01/15/00,100,30755

01/15/00,200,29702

01/15/00,300,29063

01/15/00,400,29050

01/15/00,500,29147

01/15/00,600,29813

01/15/00,700,31421

01/15/00,800,32739

01/15/00,900,33975

01/15/00,1000,34524

01/15/00,1100,34549

01/15/00,1200,33783

01/15/00,1300,32744

01/15/00,1400,31855

01/15/00,1500,31017

01/15/00,1600,30843

01/15/00,1700,31774

01/15/00,1800,34680

01/15/00,1900,35146

01/15/00,2000,34485

01/15/00,2100,33871

01/15/00,2200,32812

01/15/00,2300,31083

01/15/00,2400,29396

01/14/00,100,29598

01/14/00,200,29194
0
1/14/00,300,28861

01/14/00,400,29032

01/14/00,500,29702

01/14/00,600,32038

01/14/00,700,36083

01/14/00,800,39076

01/14/00,900,38876

01/14/00,1000,38460

01/14/00,1100,38288

01/14/00,1200,38102

01/14/00,1300,37378

01/14/00,1400,36810

01/14/00,1500,36387

01/14/00,1600,35979

01/14/00,1700,36715

01/14/00,1800,39510

01/14/00,1900,39969

01/14/00,2000,38874

01/14/00,2100,38004

01/14/00,2200,36477

01/14/00,2300,34680

01/14/00,2400,32364

01/13/00,100,25628

01/13/00,200,24704

01/13/00,300,24530

01/13/00,400,24352

01/13/00,500,24723

01/13/00,600,26681

01/13/00,700,30569

01/13/00,800,33514

01/13/00,900,33731

01/13/00,1000,33962

01/13/00,1100,33944

01/13/00,1200,33305

01/13/00,1300,33001

01/13/00,1400,33095

01/13/00,1500,32726

01/13/00,1600,32729

01/13/00,1700,34115

01/13/00,1800,37184

01/13/00,1900,37909

01/13/00,2000,37596

01/13/00,2100,37051

01/13/00,2200,35811

01/13/00,2300,33500

01/13/00,2400,31224

01/12/00,100,25722

01/12/00,200,25054

01/12/00,300,24887

01/12/00,400,24674

01/12/00,500,25097

01/12/00,600,27194

01/12/00,700,31217

01/12/00,800,33976

01/12/00,900,33609

01/12/00,1000,33060

01/12/00,1100,32985

01/12/00,1200,32573

01/12/00,1300,32042

01/12/00,1400,31846

01/12/00,1500,31195

01/12/00,1600,30896

01/12/00,1700,31824

01/12/00,1800,34900

01/12/00,1900,35556

01/12/00,2000,34968

01/12/00,2100,34249

01/12/00,2200,32938

01/12/00,2300,30159

01/12/00,2400,27636

01/11/00,100,24552

01/11/00,200,23655

01/11/00,300,23326

01/11/00,400,23258

01/11/00,500,23699

01/11/00,600,25780

01/11/00,700,29735

01/11/00,800,32921

01/11/00,900,32451
01/11/00,1000,32065

01/11/00,1100,32083

01/11/00,1200,32661

01/11/00,1300,32565

01/11/00,1400,32066

01/11/00,1500,31527

01/11/00,1600,31056

01/11/00,1700,32278

01/11/00,1800,35371

01/11/00,1900,35953

01/11/00,2000,35334

01/11/00,2100,34546

01/11/00,2200,33257

01/11/00,2300,30473

01/11/00,2400,27761

01/10/00,100,23561

01/10/00,200,22679

01/10/00,300,22319
01/10/00,400,22314

01/10/00,500,22860

01/10/00,600,24912

01/10/00,700,28910

01/10/00,800,32115

01/10/00,900,32614

01/10/00,1000,33033

01/10/00,1100,33484

01/10/00,1200,33826

01/10/00,1300,33571

01/10/00,1400,33422

01/10/00,1500,33064

01/10/00,1600,32343

01/10/00,1700,32922

01/10/00,1800,34729

01/10/00,1900,34937

01/10/00,2000,34093

01/10/00,2100,33081

01/10/00,2200,31531

01/10/00,2300,28880

01/10/00,2400,26367

01/09/00,100,24633

01/09/00,200,23518

01/09/00,300,22856

01/09/00,400,22404

01/09/00,500,22443

01/09/00,600,22889

01/09/00,700,23596

01/09/00,800,25134

01/09/00,900,26324

01/09/00,1000,26970

01/09/00,1100,27361

01/09/00,1200,27415

01/09/00,1300,27577

01/09/00,1400,27437

01/09/00,1500,27426

01/09/00,1600,27442

01/09/00,1700,28719

01/09/00,1800,31078

01/09/00,1900,31262

01/09/00,2000,30794

01/09/00,2100,29977

01/09/00,2200,28885

01/09/00,2300,26958

01/09/00,2400,24915

01/08/00,100,26176

01/08/00,200,25310

01/08/00,300,25097

01/08/00,400,24929

01/08/00,500,25225

01/08/00,600,26082

01/08/00,700,27509

01/08/00,800,28869

01/08/00,900,30310

01/08/00,1000,31172

01/08/00,1100,31010

01/08/00,1200,30477

01/08/00,1300,29359

01/08/00,1400,28171

01/08/00,1500,27616

01/08/00,1600,27937

01/08/00,1700,29040

01/08/00,1800,31960

01/08/00,1900,32351

01/08/00,2000,31584

01/08/00,2100,31046

01/08/00,2200,29870

01/08/00,2300,28255

01/08/00,2400,26404

01/07/00,100,26610

01/07/00,200,25782

01/07/00,300,25437

01/07/00,400,25443

01/07/00,500,26126

01/07/00,600,28195

01/07/00,700,31767

01/07/00,800,34459

01/07/00,900,34216

01/07/00,1000,33962

01/07/00,1100,33336

01/07/00,1200,32666

01/07/00,1300,31821

01/07/00,1400,31586

01/07/00,1500,31206

01/07/00,1600,31073

01/07/00,1700,31772

01/07/00,1800,34355

01/07/00,1900,34992

01/07/00,2000,33989

01/07/00,2100,33033

01/07/00,2200,32136

01/07/00,2300,30147

01/07/00,2400,28088

01/06/00,100,27329

01/06/00,200,26796

01/06/00,300,26510

01/06/00,400,26565

01/06/00,500,27270

01/06/00,600,29347

01/06/00,700,33415

01/06/00,800,35953

01/06/00,900,35818

01/06/00,1000,35008

01/06/00,1100,34298

01/06/00,1200,33574

01/06/00,1300,32870

01/06/00,1400,32422

01/06/00,1500,31854

01/06/00,1600,31514

01/06/00,1700,32767

01/06/00,1800,35680

01/06/00,1900,36349

01/06/00,2000,35841

01/06/00,2100,35247

01/06/00,2200,33683

01/06/00,2300,31096

01/06/00,2400,28524

01/05/00,100,23689

01/05/00,200,22838

01/05/00,300,22694

01/05/00,400,22719

01/05/00,500,23580

01/05/00,600,25769

01/05/00,700,29977

01/05/00,800,32783

01/05/00,900,33098

01/05/00,1000,33085

01/05/00,1100,33099

01/05/00,1200,33033

01/05/00,1300,32494

01/05/00,1400,32335

01/05/00,1500,31807

01/05/00,1600,31839

01/05/00,1700,33004

01/05/00,1800,36325

01/05/00,1900,37111

01/05/00,2000,36126

01/05/00,2100,35799

01/05/00,2200,34524

01/05/00,2300,31943

01/05/00,2400,29286

01/04/00,100,22257

01/04/00,200,21290

01/04/00,300,20931

01/04/00,400,20746

01/04/00,500,21392

01/04/00,600,23189

01/04/00,700,26817

01/04/00,800,29706

01/04/00,900,30055

01/04/00,1000,30400

01/04/00,1100,30810

01/04/00,1200,30880

01/04/00,1300,30771

01/04/00,1400,30842

01/04/00,1500,30783

01/04/00,1600,30975

01/04/00,1700,32142

01/04/00,1800,33947
